"zone","area","sub-area","pole","latitude","longitude","configid","configname","time_start","time_end","time_limit","days_in_operation","price","mobile_pay","multi_space","restrictions"
"Downtown","Core","1100 EIGHTH AVE","8-1120","32.717633000","-117.157543000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1100 EIGHTH AVE","8-1122","32.717730000","-117.157544000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1100 SEVENTH AVE","7-1104","32.716897000","-117.158451000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1100 SEVENTH AVE","7-1106","32.716974000","-117.158452000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1100 SEVENTH AVE","7-1112","32.717051000","-117.158452000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1100 SEVENTH AVE","7-1114","32.717186000","-117.158452000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1100 SEVENTH AVE","7-1116","32.717341000","-117.158453000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1100 SEVENTH AVE","7-1118","32.717495000","-117.158454000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1100 SEVENTH AVE","7-1124","32.717707000","-117.158465058","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1100 SEVENTH AVE","7-1100E","32.717707000","-117.158455000","13180","Downtown MS1 PPD - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1100 THIRD AVE","3-1116","32.717139000","-117.162126000","57001","Downtown MK5 – 30 Min Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC, (Sensor Courtesy)","8am","8pm","30 min","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1100 THIRD AVE","3-1118","32.717447000","-117.162127000","57001","Downtown MK5 – 30 Min Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC, (Sensor Courtesy)","8am","8pm","30 min","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 EIGHTH AVE","8-1219","32.718619000","-117.157564000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 EIGHTH AVE","8-1203","32.717885000","-117.157548000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 EIGHTH AVE","8-1205","32.717908000","-117.157696000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 EIGHTH AVE","8-1213","32.718500000","-117.157438000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 EIGHTH AVE","8-1215","32.718523000","-117.157372000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 EIGHTH AVE","8-1209","32.718360000","-117.157387000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 EIGHTH AVE","8-1211","32.718383000","-117.157436000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 FOURTH AVE","4-1222","32.718609000","-117.161211000","56999","Downtown MK5 – 15 Min Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC, (Sensor Courtesy)","8am","8pm","15 min","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 FOURTH AVE","4-1224","32.718705000","-117.161212000","56999","Downtown MK5 – 15 Min Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC, (Sensor Courtesy)","8am","8pm","15 min","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 FOURTH AVE","4-1204","32.717980000","-117.161204000","56998","Downtown MK5 - 1 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 FOURTH AVE","4-1206","32.718075000","-117.161205000","56998","Downtown MK5 - 1 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 FOURTH AVE","4-1208","32.718190000","-117.161206000","56998","Downtown MK5 - 1 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 FOURTH AVE","4-1210","32.718285000","-117.161207000","56998","Downtown MK5 - 1 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 FOURTH AVE","4-1216","32.718399000","-117.161208000","56998","Downtown MK5 - 1 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 FOURTH AVE","4-1218","32.718495000","-117.161209000","56998","Downtown MK5 - 1 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 FRONT ST","FR-1202","32.718490000","-117.164654000","9287","2 Hour Max $2.50 HR 8am-6pm Mon-Sat (NFC)","8am","6pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 FRONT ST","FR-1204","32.718490000","-117.164654000","9287","2 Hour Max $2.50 HR 8am-6pm Mon-Sat (NFC)","8am","6pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 FRONT ST","FR-1205","32.718069000","-117.164651000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 FRONT ST","FR-1215","32.718490000","-117.164654000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 FRONT ST","FR-1217","32.718829000","-117.164694000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 THIRD AVE","3-1222","32.718725000","-117.161956000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 THIRD AVE","3-1224","32.718728000","-117.161923000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 THIRD AVE","Pkg Admin","32.000000000","-117.000000000","12466","2 Hour Max $2.50 HR 8am-4pm Mon-Fri 8am-6pm Sat (NFC)","8am","4pm","2 hour","Mon-Fri","$2.50 HR","","",""
"Downtown","Core","1200 THIRD AVE","3-1207","32.718164000","-117.161947000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1200 THIRD AVE","3-1209","32.718279000","-117.161947000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 EIGHTH AVE","8-1302","32.719095000","-117.157551000","56998","Downtown MK5 - 1 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 EIGHTH AVE","8-1304","32.719189000","-117.157552000","56998","Downtown MK5 - 1 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 EIGHTH AVE","8-1306","32.719265000","-117.157553000","56998","Downtown MK5 - 1 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 EIGHTH AVE","8-1307","32.719342000","-117.157372000","56998","Downtown MK5 - 1 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 EIGHTH AVE","8-1309","32.719436000","-117.157373000","56998","Downtown MK5 - 1 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 EIGHTH AVE","8-1318","32.719529000","-117.157556000","56998","Downtown MK5 - 1 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 EIGHTH AVE","8-1320","32.719605000","-117.157557000","56998","Downtown MK5 - 1 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 EIGHTH AVE","8-1322","32.719699000","-117.157558000","56998","Downtown MK5 - 1 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 EIGHTH AVE","8-1324","32.719775000","-117.157558000","56998","Downtown MK5 - 1 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 FIFTH AVE","5-1311","32.719104000","-117.160107000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 FIFTH AVE","5-1313","32.719200000","-117.160108000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 FIFTH AVE","5-1303","32.718963000","-117.160391000","57001","Downtown MK5 – 30 Min Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC, (Sensor Courtesy)","8am","8pm","30 min","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 FIFTH AVE","5-1305","32.719109000","-117.160362000","57001","Downtown MK5 – 30 Min Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC, (Sensor Courtesy)","8am","8pm","30 min","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 FIFTH AVE","5-1316","32.719391000","-117.160292000","8999","1 Hour Max $2.50 HR 8am-6pm Mon-Sat (NFC)","8am","6pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 FIFTH AVE","5-1300W","32.719503993","-117.160274461","57460","Downtown MSPM PBP - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","Y",""
"Downtown","Core","1300 FIRST AVE","1-1310","32.719024000","-117.163951000","58016","Downtown Travel Lane MK5 - 2 Hour Max $2.50 HR, 8am-4pm, Mon-Fri, No Parking 4pm-6pm Mon-Fri, 2 Hour Max 6pm-8pm Mon-Fri, 8am-8pm Sat, Prepay, NFC","8am","4pm","2 hour","Mon-Fri","$2.50 HR","","","Y"
"Downtown","Core","1300 FIRST AVE","1-1312","32.719161000","-117.163952000","58016","Downtown Travel Lane MK5 - 2 Hour Max $2.50 HR, 8am-4pm, Mon-Fri, No Parking 4pm-6pm Mon-Fri, 2 Hour Max 6pm-8pm Mon-Fri, 8am-8pm Sat, Prepay, NFC","8am","4pm","2 hour","Mon-Fri","$2.50 HR","","","Y"
"Downtown","Core","1300 FIRST AVE","1-1314","32.719453000","-117.163953000","58016","Downtown Travel Lane MK5 - 2 Hour Max $2.50 HR, 8am-4pm, Mon-Fri, No Parking 4pm-6pm Mon-Fri, 2 Hour Max 6pm-8pm Mon-Fri, 8am-8pm Sat, Prepay, NFC","8am","4pm","2 hour","Mon-Fri","$2.50 HR","","","Y"
"Downtown","Core","1300 FOURTH AVE","4-1300E","32.719497787","-117.161026820","57460","Downtown MSPM PBP - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","Y",""
"Downtown","Core","1300 FOURTH AVE","4-1302","32.719099000","-117.161215000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 FOURTH AVE","4-1304","32.719196000","-117.161216000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 FOURTH AVE","4-1306","32.719293000","-117.161216000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 FOURTH AVE","4-1310","32.719511000","-117.160973000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 FOURTH AVE","4-1312","32.719414000","-117.161027000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 FOURTH AVE","4-1314","32.719414000","-117.161084000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 FOURTH AVE","4-1316","32.719414000","-117.161084000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 FRONT ST","FR-1301","32.718980000","-117.164658000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 FRONT ST","FR-1303","32.719078000","-117.164659000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 FRONT ST","FR-1305","32.719176000","-117.164660000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 FRONT ST","FR-1307","32.719273000","-117.164661000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 FRONT ST","FR-1309","32.719371000","-117.164662000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 FRONT ST","FR-1316","32.719565000","-117.164846000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 FRONT ST","FR-1318","32.719663000","-117.164847000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 FRONT ST","FR-1320","32.719760000","-117.164848000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 NINTH AVE","9-1302","32.719099000","-117.156657000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 NINTH AVE","9-1304","32.719193000","-117.156657000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 NINTH AVE","9-1310","32.719269000","-117.156658000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 NINTH AVE","9-1312","32.719363000","-117.156658000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 NINTH AVE","9-1318","32.719439000","-117.156659000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 NINTH AVE","9-1320","32.719533000","-117.156660000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 NINTH AVE","9-1322","32.719609000","-117.156660000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 NINTH AVE","9-1324","32.719703000","-117.156661000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 NINTH AVE","9-1326","32.719779000","-117.156661000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 SECOND AVE","2-1300E","32.719368596","-117.162878215","13180","Downtown MS1 PPD - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 SEVENTH AVE","7-1301","32.719014000","-117.158282000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 SEVENTH AVE","7-1320","32.719749000","-117.158472000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 SIXTH AVE","6-1300E","32.719809000","-117.159400000","43392","Downtown MS1 PPD - 1 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 SIXTH AVE","6-1302","32.719067000","-117.159397000","56998","Downtown MK5 - 1 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 SIXTH AVE","6-1304","32.719181000","-117.159397000","56998","Downtown MK5 - 1 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 SIXTH AVE","6-1306","32.719277000","-117.159397000","56998","Downtown MK5 - 1 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 SIXTH AVE","6-1308","32.719391000","-117.159398000","56998","Downtown MK5 - 1 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 SIXTH AVE","6-1318","32.719600000","-117.159399000","56998","Downtown MK5 - 1 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 SIXTH AVE","6-1320","32.719714000","-117.159399000","56998","Downtown MK5 - 1 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 SIXTH AVE","6-1322","32.719809000","-117.159400000","56998","Downtown MK5 - 1 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","1 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 THIRD AVE","3-1300W","32.719295820","-117.162120155","13180","Downtown MS1 PPD - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1300 THIRD AVE","3-1300E","32.719376776","-117.161943130","13178","Downtown MS1 PPD - 4 Hour Max $2.50 HR 8am-8pm Mon-Sat (Mobile Pay) (NFC)","8am","8pm","4 hour","Mon-Sat","$2.50 HR","Y","",""
"Downtown","Core","1400 SECOND AVE","2-1400E","32.720392812","-117.162849046","13180","Downtown MS1 PPD - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1400 THIRD AVE","3-1400W","32.720335269","-117.162088640","13180","Downtown MS1 PPD - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","1400 THIRD AVE","3-1400E","32.719187000","-117.144733000","13180","Downtown MS1 PPD - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","200 A ST","A-205","32.718765000","-117.162598000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","200 A ST","A-209","32.718766000","-117.162382000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","200 WEST A ST","WA-200","32.718910000","-117.164913000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","200 WEST A ST","WA-202","32.718908000","-117.164992000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","200 WEST A ST","WA-204","32.718893000","-117.165101000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","200 WEST A ST","WA-206","32.718900000","-117.165147000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","200 WEST A ST","WA-208","32.718919000","-117.165182000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","200 WEST A ST","WA-210","32.718870000","-117.165306000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","200 WEST A ST","WA-212","32.718885000","-117.165380000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","200 WEST ASH ST","WAH-203","32.719825000","-117.162638000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","Core","200 WEST ASH ST","WAH-205","32.719825000","-117.162488000","57004","Downtown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
